,Date,High,Low,Open,Close,Volume,Adj_Close
2052,2018-02-27 00:00:00,180.47999572753900,178.16000366210900,179.10000610351600,178.38999938964800,38928100.0,175.04029846191400
2053,2018-02-28 00:00:00,180.6199951171880,178.0500030517580,179.25999450683600,178.1199951171880,37782100.0,174.77536010742200
2054,2018-03-01 00:00:00,179.77999877929700,172.66000366210900,178.5399932861330,175.0,48802000.0,171.71392822265600
2055,2018-03-02 00:00:00,176.3000030517580,172.4499969482420,172.8000030517580,176.2100067138670,38454000.0,172.90122985839800
2056,2018-03-05 00:00:00,177.74000549316400,174.52000427246100,175.2100067138670,176.82000732421900,28401400.0,173.49977111816400
2057,2018-03-06 00:00:00,178.25,176.1300048828130,177.91000366210900,176.6699981689450,23788500.0,173.35260009765600
2058,2018-03-07 00:00:00,175.85000610351600,174.27000427246100,174.94000244140600,175.02999877929700,31703500.0,171.74339294433600
2059,2018-03-08 00:00:00,177.1199951171880,175.07000732421900,175.47999572753900,176.94000244140600,23774100.0,173.6175079345700
2060,2018-03-09 00:00:00,180.0,177.38999938964800,177.9600067138670,179.97999572753900,32185200.0,176.6004180908200
2061,2018-03-12 00:00:00,182.38999938964800,180.2100067138670,180.2899932861330,181.72000122070300,32207100.0,178.30775451660200
2062,2018-03-13 00:00:00,183.5,179.24000549316400,182.58999633789100,179.97000122070300,31693500.0,176.59063720703100
2063,2018-03-14 00:00:00,180.52000427246100,177.80999755859400,180.32000732421900,178.44000244140600,29368400.0,175.08934020996100
2064,2018-03-15 00:00:00,180.24000549316400,178.07000732421900,178.5,178.64999389648400,22743800.0,175.29539489746100
2065,2018-03-16 00:00:00,179.1199951171880,177.6199951171880,178.64999389648400,178.02000427246100,39404700.0,174.67724609375
2066,2018-03-19 00:00:00,177.47000122070300,173.66000366210900,177.32000732421900,175.3000030517580,33446800.0,172.00831604003900
2067,2018-03-20 00:00:00,176.8000030517580,174.94000244140600,175.24000549316400,175.24000549316400,19649400.0,171.94944763183600
2068,2018-03-21 00:00:00,175.08999633789100,171.25999450683600,175.0399932861330,171.27000427246100,37054900.0,168.05398559570300
2069,2018-03-22 00:00:00,172.67999267578100,168.60000610351600,170.0,168.85000610351600,41490800.0,165.67941284179700
2070,2018-03-23 00:00:00,169.9199981689450,164.94000244140600,168.38999938964800,164.94000244140600,41028800.0,161.84286499023400
2071,2018-03-26 00:00:00,173.10000610351600,166.44000244140600,168.07000732421900,172.77000427246100,37541200.0,169.5258331298830
2072,2018-03-27 00:00:00,175.14999389648400,166.9199981689450,173.67999267578100,168.33999633789100,40922600.0,165.1790008544920
2073,2018-03-28 00:00:00,170.02000427246100,165.19000244140600,167.25,166.47999572753900,41668500.0,163.3539276123050
2074,2018-03-29 00:00:00,171.75,166.89999389648400,167.80999755859400,167.77999877929700,38398500.0,164.62950134277300
2075,2018-04-02 00:00:00,168.94000244140600,164.47000122070300,166.63999938964800,166.67999267578100,37586800.0,163.5501708984380
2076,2018-04-03 00:00:00,168.75,164.8800048828130,167.63999938964800,168.38999938964800,30278000.0,165.2280731201170
2077,2018-04-04 00:00:00,172.00999450683600,164.77000427246100,164.8800048828130,171.61000061035200,34605500.0,168.38760375976600
2078,2018-04-05 00:00:00,174.22999572753900,172.0800018310550,172.5800018310550,172.8000030517580,26933200.0,169.5552520751950
2079,2018-04-06 00:00:00,172.47999572753900,168.1999969482420,170.97000122070300,168.3800048828130,35005300.0,165.21826171875
2080,2018-04-09 00:00:00,173.08999633789100,169.85000610351600,169.8800048828130,170.0500030517580,29017700.0,166.8568878173830
2081,2018-04-10 00:00:00,174.0,171.52999877929700,173.0,173.25,28408600.0,169.996826171875
2082,2018-04-11 00:00:00,173.9199981689450,171.6999969482420,172.22999572753900,172.44000244140600,22431600.0,169.20201110839800
2083,2018-04-12 00:00:00,175.0,173.0399932861330,173.41000366210900,174.13999938964800,22889300.0,170.87010192871100
2084,2018-04-13 00:00:00,175.83999633789100,173.85000610351600,174.77999877929700,174.72999572753900,25124300.0,171.4490203857420
2085,2018-04-16 00:00:00,176.19000244140600,174.8300018310550,175.02999877929700,175.82000732421900,21578400.0,172.51856994628900
2086,2018-04-17 00:00:00,178.94000244140600,176.41000366210900,176.49000549316400,178.24000549316400,26605400.0,174.8931121826170
2087,2018-04-18 00:00:00,178.82000732421900,176.8800048828130,177.80999755859400,177.83999633789100,20754500.0,174.5006103515630
2088,2018-04-19 00:00:00,175.38999938964800,172.66000366210900,173.75999450683600,172.8000030517580,34808800.0,169.5552520751950
2089,2018-04-20 00:00:00,171.22000122070300,165.42999267578100,170.60000610351600,165.72000122070300,65491100.0,162.60818481445300
2090,2018-04-23 00:00:00,166.9199981689450,164.08999633789100,166.8300018310550,165.24000549316400,36515500.0,162.13723754882800
2091,2018-04-24 00:00:00,166.3300018310550,161.22000122070300,165.6699981689450,162.94000244140600,33692000.0,159.88040161132800
2092,2018-04-25 00:00:00,165.4199981689450,162.41000366210900,162.6199951171880,163.64999389648400,28382100.0,160.57705688476600
2093,2018-04-26 00:00:00,165.72999572753900,163.3699951171880,164.1199951171880,164.22000122070300,27963000.0,161.13636779785200
2094,2018-04-27 00:00:00,164.3300018310550,160.6300048828130,164.0,162.32000732421900,35655800.0,159.2720489501950
2095,2018-04-30 00:00:00,167.25999450683600,161.83999633789100,162.1300048828130,165.25999450683600,42427400.0,162.15682983398400
2096,2018-05-01 00:00:00,169.1999969482420,165.27000427246100,166.41000366210900,169.10000610351600,53569400.0,165.9247283935550
2097,2018-05-02 00:00:00,177.75,173.8000030517580,175.22999572753900,176.57000732421900,66539400.0,173.2544708251950
2098,2018-05-03 00:00:00,177.5,174.44000244140600,175.8800048828130,176.88999938964800,34068200.0,173.56846618652300
2099,2018-05-04 00:00:00,184.25,178.1699981689450,178.25,183.8300018310550,56201300.0,180.37814331054700
2100,2018-05-07 00:00:00,187.6699981689450,184.75,185.17999267578100,185.16000366210900,42451400.0,181.68316650390600
2101,2018-05-08 00:00:00,186.22000122070300,183.6699981689450,184.99000549316400,186.0500030517580,28402800.0,182.55645751953100
2102,2018-05-09 00:00:00,187.39999389648400,185.22000122070300,186.5500030517580,187.36000061035200,23211200.0,183.84185791015600
2103,2018-05-10 00:00:00,190.3699951171880,187.64999389648400,187.74000549316400,190.0399932861330,27989300.0,186.47152709960900
2104,2018-05-11 00:00:00,190.05999755859400,187.4499969482420,189.49000549316400,188.58999633789100,26212200.0,185.7623291015630
2105,2018-05-14 00:00:00,189.52999877929700,187.86000061035200,189.00999450683600,188.14999389648400,20778800.0,185.32891845703100
2106,2018-05-15 00:00:00,187.07000732421900,185.10000610351600,186.77999877929700,186.44000244140600,23695200.0,183.6445770263670
2107,2018-05-16 00:00:00,188.4600067138670,186.0,186.07000732421900,188.17999267578100,19183100.0,185.3584747314450
2108,2018-05-17 00:00:00,188.91000366210900,186.36000061035200,188.0,186.99000549316400,17294000.0,184.18630981445300
2109,2018-05-18 00:00:00,187.80999755859400,186.1300048828130,187.19000244140600,186.30999755859400,18297700.0,183.51651000976600
2110,2018-05-21 00:00:00,189.27000427246100,186.91000366210900,188.0,187.6300048828130,18400800.0,184.81671142578100
2111,2018-05-22 00:00:00,188.8800048828130,186.77999877929700,188.3800048828130,187.16000366210900,15240700.0,184.353759765625
2112,2018-05-23 00:00:00,188.5,185.75999450683600,186.35000610351600,188.36000061035200,20058400.0,185.5357666015630
2113,2018-05-24 00:00:00,188.83999633789100,186.2100067138670,188.77000427246100,188.14999389648400,23234000.0,185.32891845703100
2114,2018-05-25 00:00:00,189.64999389648400,187.64999389648400,188.22999572753900,188.5800018310550,17461000.0,185.7524871826170
2115,2018-05-29 00:00:00,188.75,186.8699951171880,187.60000610351600,187.89999389648400,22514100.0,185.08267211914100
2116,2018-05-30 00:00:00,188.0,186.77999877929700,187.72000122070300,187.5,18690500.0,184.6886749267580
2117,2018-05-31 00:00:00,188.22999572753900,186.13999938964800,187.22000122070300,186.8699951171880,27482800.0,184.068115234375
2118,2018-06-01 00:00:00,190.25999450683600,187.75,187.99000549316400,190.24000549316400,23442500.0,187.38760375976600
2119,2018-06-04 00:00:00,193.4199981689450,191.35000610351600,191.63999938964800,191.8300018310550,26266200.0,188.95375061035200
2120,2018-06-05 00:00:00,193.94000244140600,192.36000061035200,193.07000732421900,193.30999755859400,21566000.0,190.41156005859400
2121,2018-06-06 00:00:00,194.0800018310550,191.9199981689450,193.6300048828130,193.97999572753900,20933600.0,191.0714874267580
2122,2018-06-07 00:00:00,194.1999969482420,192.33999633789100,194.13999938964800,193.4600067138670,21347200.0,190.55931091308600
2123,2018-06-08 00:00:00,192.0,189.77000427246100,191.1699981689450,191.6999969482420,26656800.0,188.82569885253900
2124,2018-06-11 00:00:00,191.97000122070300,190.2100067138670,191.35000610351600,191.22999572753900,18308500.0,188.3627471923830
2125,2018-06-12 00:00:00,192.61000061035200,191.14999389648400,191.38999938964800,192.27999877929700,16911100.0,189.39700317382800
2126,2018-06-13 00:00:00,192.8800048828130,190.44000244140600,192.4199981689450,190.6999969482420,21638400.0,187.84068298339800
2127,2018-06-14 00:00:00,191.57000732421900,190.22000122070300,191.5500030517580,190.8000030517580,21610100.0,187.93919372558600
2128,2018-06-15 00:00:00,190.16000366210900,188.25999450683600,190.02999877929700,188.83999633789100,61719200.0,186.00857543945300
2129,2018-06-18 00:00:00,189.22000122070300,187.1999969482420,187.8800048828130,188.74000549316400,18484900.0,185.9100799560550
2130,2018-06-19 00:00:00,186.3300018310550,183.4499969482420,185.13999938964800,185.69000244140600,33578500.0,182.9058074951170
2131,2018-06-20 00:00:00,187.1999969482420,185.72999572753900,186.35000610351600,186.5,20628700.0,183.7036590576170
2132,2018-06-21 00:00:00,188.35000610351600,184.94000244140600,187.25,185.4600067138670,25711900.0,182.6792449951170
2133,2018-06-22 00:00:00,186.14999389648400,184.6999969482420,186.1199951171880,184.9199981689450,27200400.0,182.14735412597700
2134,2018-06-25 00:00:00,184.9199981689450,180.72999572753900,183.39999389648400,182.1699981689450,31663100.0,179.43858337402300
2135,2018-06-26 00:00:00,186.52999877929700,182.5399932861330,182.99000549316400,184.42999267578100,24569200.0,181.6646728515630
2136,2018-06-27 00:00:00,187.27999877929700,184.02999877929700,185.22999572753900,184.16000366210900,25285300.0,181.39874267578100
2137,2018-06-28 00:00:00,186.2100067138670,183.8000030517580,184.10000610351600,185.5,17365200.0,182.71864318847700
2138,2018-06-29 00:00:00,187.19000244140600,182.91000366210900,186.2899932861330,185.11000061035200,22737700.0,182.33448791503900
2139,2018-07-02 00:00:00,187.3000030517580,183.4199981689450,183.82000732421900,187.17999267578100,17731300.0,184.3734588623050
2140,2018-07-03 00:00:00,187.9499969482420,183.5399932861330,187.7899932861330,183.9199981689450,13954800.0,181.162353515625
2141,2018-07-05 00:00:00,186.41000366210900,184.27999877929700,185.25999450683600,185.39999389648400,16604200.0,182.6201629638670
2142,2018-07-06 00:00:00,188.42999267578100,185.1999969482420,185.4199981689450,187.97000122070300,17485200.0,185.15162658691400
2143,2018-07-09 00:00:00,190.67999267578100,189.3000030517580,189.5,190.5800018310550,19756600.0,187.7224884033200
2144,2018-07-10 00:00:00,191.27999877929700,190.17999267578100,190.7100067138670,190.35000610351600,15939100.0,187.49594116210900
2145,2018-07-11 00:00:00,189.77999877929700,187.61000061035200,188.5,187.8800048828130,18831500.0,185.06297302246100
2146,2018-07-12 00:00:00,191.41000366210900,189.30999755859400,189.52999877929700,191.02999877929700,18041100.0,188.16574096679700
2147,2018-07-13 00:00:00,191.83999633789100,190.89999389648400,191.0800018310550,191.3300018310550,12513900.0,188.46124267578100
2148,2018-07-16 00:00:00,192.64999389648400,190.4199981689450,191.52000427246100,190.91000366210900,15043100.0,188.0475311279300
2149,2018-07-17 00:00:00,191.8699951171880,189.1999969482420,189.75,191.4499969482420,15534500.0,188.57945251464800
2150,2018-07-18 00:00:00,191.8000030517580,189.92999267578100,191.77999877929700,190.39999389648400,16393400.0,187.54518127441400
2151,2018-07-19 00:00:00,192.5500030517580,189.69000244140600,189.69000244140600,191.8800048828130,20286800.0,189.0030059814450
2152,2018-07-20 00:00:00,192.42999267578100,190.1699981689450,191.77999877929700,191.44000244140600,20676200.0,188.56959533691400
2153,2018-07-23 00:00:00,191.9600067138670,189.55999755859400,190.67999267578100,191.61000061035200,15989400.0,188.73703002929700
2154,2018-07-24 00:00:00,193.66000366210900,192.0500030517580,192.4499969482420,193.0,18697900.0,190.10621643066400
2155,2018-07-25 00:00:00,194.85000610351600,192.42999267578100,193.05999755859400,194.82000732421900,16709900.0,191.89892578125
2156,2018-07-26 00:00:00,195.9600067138670,193.61000061035200,194.61000061035200,194.2100067138670,19076000.0,191.29808044433600
2157,2018-07-27 00:00:00,195.19000244140600,190.10000610351600,194.99000549316400,190.97999572753900,24024000.0,188.1165008544920
2158,2018-07-30 00:00:00,192.1999969482420,189.07000732421900,191.89999389648400,189.91000366210900,21029500.0,187.0625457763670
2159,2018-07-31 00:00:00,192.13999938964800,189.33999633789100,190.3000030517580,190.2899932861330,39373000.0,187.43682861328100
2160,2018-08-01 00:00:00,201.75999450683600,197.30999755859400,199.1300048828130,201.5,67935700.0,198.478759765625
2161,2018-08-02 00:00:00,208.3800048828130,200.35000610351600,200.5800018310550,207.38999938964800,62404000.0,204.28045654296900
2162,2018-08-03 00:00:00,208.74000549316400,205.47999572753900,207.02999877929700,207.99000549316400,33447400.0,204.87144470214800
2163,2018-08-06 00:00:00,209.25,207.07000732421900,208.0,209.07000732421900,25425400.0,205.9352569580080
2164,2018-08-07 00:00:00,209.5,206.75999450683600,209.32000732421900,207.11000061035200,25587400.0,204.004638671875
2165,2018-08-08 00:00:00,207.80999755859400,204.52000427246100,206.0500030517580,207.25,22525500.0,204.1425323486330
2166,2018-08-09 00:00:00,209.77999877929700,207.1999969482420,209.52999877929700,208.8800048828130,23492600.0,205.74810791015600
2167,2018-08-10 00:00:00,209.10000610351600,206.6699981689450,207.36000061035200,207.52999877929700,24611200.0,205.13525390625
2168,2018-08-13 00:00:00,210.9499969482420,207.6999969482420,209.30999755859400,208.8699951171880,25890900.0,206.4597930908200
2169,2018-08-14 00:00:00,210.55999755859400,208.25999450683600,210.16000366210900,209.75,20748000.0,207.32965087890600
2170,2018-08-15 00:00:00,210.74000549316400,208.3300018310550,209.22000122070300,210.24000549316400,28807600.0,207.81399536132800
2171,2018-08-16 00:00:00,213.80999755859400,211.47000122070300,211.75,213.32000732421900,28500400.0,210.85845947265600
2172,2018-08-17 00:00:00,217.9499969482420,213.16000366210900,213.44000244140600,217.5800018310550,35427000.0,215.0692901611330
2173,2018-08-20 00:00:00,219.17999267578100,215.11000061035200,218.10000610351600,215.4600067138670,30287700.0,212.9737548828130
2174,2018-08-21 00:00:00,217.19000244140600,214.02999877929700,216.8000030517580,215.0399932861330,26159800.0,212.55860900878900
2175,2018-08-22 00:00:00,216.36000061035200,213.83999633789100,214.10000610351600,215.0500030517580,19018100.0,212.5684814453130
2176,2018-08-23 00:00:00,217.0500030517580,214.60000610351600,214.64999389648400,215.49000549316400,18883200.0,213.00341796875
2177,2018-08-24 00:00:00,216.89999389648400,215.11000061035200,216.60000610351600,216.16000366210900,18476400.0,213.66567993164100
2178,2018-08-27 00:00:00,218.74000549316400,216.3300018310550,217.14999389648400,217.94000244140600,20525100.0,215.42514038085900
2179,2018-08-28 00:00:00,220.5399932861330,218.9199981689450,219.00999450683600,219.6999969482420,22776800.0,217.16482543945300
2180,2018-08-29 00:00:00,223.49000549316400,219.41000366210900,220.14999389648400,222.97999572753900,27254800.0,220.406982421875
2181,2018-08-30 00:00:00,228.25999450683600,222.39999389648400,223.25,225.02999877929700,48793800.0,222.43331909179700
2182,2018-08-31 00:00:00,228.8699951171880,226.0,226.50999450683600,227.6300048828130,43340100.0,225.0033416748050
2183,2018-09-04 00:00:00,229.17999267578100,226.6300048828130,228.41000366210900,228.36000061035200,27390100.0,225.7248992919920
2184,2018-09-05 00:00:00,229.6699981689450,225.10000610351600,228.99000549316400,226.8699951171880,33333000.0,224.25209045410200
2185,2018-09-06 00:00:00,227.35000610351600,221.3000030517580,226.22999572753900,223.10000610351600,34290000.0,220.52560424804700
2186,2018-09-07 00:00:00,225.3699951171880,220.7100067138670,221.85000610351600,221.3000030517580,37619800.0,218.7463836669920
2187,2018-09-10 00:00:00,221.85000610351600,216.47000122070300,220.9499969482420,218.3300018310550,39516500.0,215.81065368652300
2188,2018-09-11 00:00:00,224.3000030517580,216.55999755859400,218.00999450683600,223.85000610351600,35749000.0,221.26695251464800
2189,2018-09-12 00:00:00,225.0,219.83999633789100,224.94000244140600,221.07000732421900,49278700.0,218.51904296875
2190,2018-09-13 00:00:00,228.35000610351600,222.57000732421900,223.52000427246100,226.41000366210900,41706400.0,223.7974090576170
2191,2018-09-14 00:00:00,226.83999633789100,222.52000427246100,225.75,223.83999633789100,31999300.0,221.25704956054700
2192,2018-09-17 00:00:00,222.9499969482420,217.27000427246100,222.14999389648400,217.8800048828130,37195100.0,215.3658447265630
2193,2018-09-18 00:00:00,221.85000610351600,217.1199951171880,217.7899932861330,218.24000549316400,31571700.0,215.7216796875
2194,2018-09-19 00:00:00,219.6199951171880,215.3000030517580,218.5,218.3699951171880,27123800.0,215.85018920898400
2195,2018-09-20 00:00:00,222.27999877929700,219.14999389648400,220.24000549316400,220.02999877929700,26608800.0,217.4910125732420
2196,2018-09-21 00:00:00,221.36000061035200,217.2899932861330,220.77999877929700,217.66000366210900,96246700.0,215.14837646484400
2197,2018-09-24 00:00:00,221.25999450683600,216.6300048828130,216.82000732421900,220.7899932861330,27693400.0,218.2422332763670
2198,2018-09-25 00:00:00,222.82000732421900,219.6999969482420,219.75,222.19000244140600,24554400.0,219.6260986328130
2199,2018-09-26 00:00:00,223.75,219.75999450683600,221.0,220.4199981689450,23984700.0,217.8765106201170
2200,2018-09-27 00:00:00,226.44000244140600,223.5399932861330,223.82000732421900,224.9499969482420,30181200.0,222.354248046875
2201,2018-09-28 00:00:00,225.83999633789100,224.02000427246100,224.7899932861330,225.74000549316400,22929400.0,223.13514709472700
2202,2018-10-01 00:00:00,229.4199981689450,226.35000610351600,227.9499969482420,227.25999450683600,23600800.0,224.63760375976600
2203,2018-10-02 00:00:00,230.0,226.6300048828130,227.25,229.27999877929700,24788200.0,226.63429260253900
2204,2018-10-03 00:00:00,233.47000122070300,229.77999877929700,230.0500030517580,232.07000732421900,28654800.0,229.39208984375
2205,2018-10-04 00:00:00,232.35000610351600,226.72999572753900,230.77999877929700,227.99000549316400,32042000.0,225.3591766357420
2206,2018-10-05 00:00:00,228.41000366210900,220.5800018310550,227.9600067138670,224.2899932861330,33580500.0,221.7018585205080
2207,2018-10-08 00:00:00,224.8000030517580,220.1999969482420,222.2100067138670,223.77000427246100,29663900.0,221.1878662109380
2208,2018-10-09 00:00:00,227.27000427246100,222.25,223.63999938964800,226.8699951171880,26891000.0,224.25209045410200
2209,2018-10-10 00:00:00,226.35000610351600,216.0500030517580,225.4600067138670,216.36000061035200,41990600.0,213.86337280273400
2210,2018-10-11 00:00:00,219.5,212.32000732421900,214.52000427246100,214.4499969482420,53124400.0,211.9754180908200
2211,2018-10-12 00:00:00,222.8800048828130,216.83999633789100,220.4199981689450,222.11000061035200,40337900.0,219.54702758789100
2212,2018-10-15 00:00:00,221.8300018310550,217.27000427246100,221.16000366210900,217.36000061035200,30791000.0,214.85182189941400
2213,2018-10-16 00:00:00,222.99000549316400,216.75999450683600,218.92999267578100,222.14999389648400,29184000.0,219.5865478515630
2214,2018-10-17 00:00:00,222.63999938964800,219.33999633789100,222.3000030517580,221.19000244140600,22885400.0,218.6376495361330
2215,2018-10-18 00:00:00,219.74000549316400,213.0,217.86000061035200,216.02000427246100,32581300.0,213.5272979736330
2216,2018-10-19 00:00:00,221.25999450683600,217.42999267578100,218.05999755859400,219.30999755859400,33078700.0,216.77932739257800
2217,2018-10-22 00:00:00,223.36000061035200,218.94000244140600,219.7899932861330,220.64999389648400,28792100.0,218.10385131835900
2218,2018-10-23 00:00:00,223.25,214.6999969482420,215.8300018310550,222.72999572753900,38767800.0,220.15985107421900
2219,2018-10-24 00:00:00,224.22999572753900,214.5399932861330,222.60000610351600,215.08999633789100,40925500.0,212.60801696777300
2220,2018-10-25 00:00:00,221.3800048828130,216.75,217.7100067138670,219.8000030517580,29855800.0,217.263671875
2221,2018-10-26 00:00:00,220.19000244140600,212.6699981689450,215.89999389648400,216.3000030517580,47258400.0,213.8040771484380
2222,2018-10-29 00:00:00,219.69000244140600,206.08999633789100,219.19000244140600,212.24000549316400,45935500.0,209.79092407226600
2223,2018-10-30 00:00:00,215.17999267578100,209.27000427246100,211.14999389648400,213.3000030517580,36660000.0,210.83868408203100
2224,2018-10-31 00:00:00,220.4499969482420,216.6199951171880,216.8800048828130,218.86000061035200,38358900.0,216.3345184326170
2225,2018-11-01 00:00:00,222.36000061035200,216.80999755859400,219.0500030517580,222.22000122070300,58323200.0,219.65576171875
2226,2018-11-02 00:00:00,213.64999389648400,205.42999267578100,209.5500030517580,207.47999572753900,91328700.0,205.08583068847700
2227,2018-11-05 00:00:00,204.38999938964800,198.1699981689450,204.3000030517580,201.58999633789100,66163700.0,199.26380920410200
2228,2018-11-06 00:00:00,204.72000122070300,201.69000244140600,201.9199981689450,203.77000427246100,31882900.0,201.4186553955080
2229,2018-11-07 00:00:00,210.05999755859400,204.1300048828130,205.97000122070300,209.9499969482420,33424400.0,207.52732849121100
2230,2018-11-08 00:00:00,210.1199951171880,206.75,209.97999572753900,208.49000549316400,25362600.0,206.80325317382800
2231,2018-11-09 00:00:00,206.00999450683600,202.25,205.5500030517580,204.47000122070300,34365800.0,202.81576538085900
2232,2018-11-12 00:00:00,199.85000610351600,193.7899932861330,199.0,194.1699981689450,51135500.0,192.59910583496100
2233,2018-11-13 00:00:00,197.17999267578100,191.4499969482420,191.6300048828130,192.22999572753900,46882900.0,190.67478942871100
2234,2018-11-14 00:00:00,194.47999572753900,185.92999267578100,193.89999389648400,186.8000030517580,60801000.0,185.2887420654300
2235,2018-11-15 00:00:00,191.97000122070300,186.89999389648400,188.38999938964800,191.41000366210900,46478800.0,189.86143493652300
2236,2018-11-16 00:00:00,194.97000122070300,189.4600067138670,190.5,193.52999877929700,36928300.0,191.9642791748050
2237,2018-11-19 00:00:00,190.6999969482420,184.99000549316400,190.0,185.86000061035200,41925300.0,184.35633850097700
2238,2018-11-20 00:00:00,181.47000122070300,175.50999450683600,178.3699951171880,176.97999572753900,67825200.0,175.54815673828100
2239,2018-11-21 00:00:00,180.27000427246100,176.5500030517580,179.72999572753900,176.77999877929700,31124200.0,175.34979248046900
2240,2018-11-23 00:00:00,176.60000610351600,172.10000610351600,174.94000244140600,172.2899932861330,23624000.0,170.8961181640630
2241,2018-11-26 00:00:00,174.9499969482420,170.25999450683600,174.24000549316400,174.6199951171880,44998500.0,173.20726013183600
2242,2018-11-27 00:00:00,174.77000427246100,170.8800048828130,171.50999450683600,174.24000549316400,41387400.0,172.83033752441400
2243,2018-11-28 00:00:00,181.2899932861330,174.92999267578100,176.72999572753900,180.94000244140600,46062500.0,179.47613525390600
